row ID,Durchscnittsnote 3 Schuljahr,Schule 1=KSALP 2=KSBER 3=KSREU 4=KSSCH 5=KSSEE 6=KSSUR 7=KSWIL,BRank_Steuerbelastung,BRank_Erreichbarkeit,Geschlecht 1=1 2=2,Heimatland 1=CH 2=D 3=Andere,Durchscnittsnote Matura
L-456989-KSREU,4.96,3,3,4,1,1,4.72
L-406605-KSSUR,4.71,6,3,4,2,1,4.56
L-406005-KSSUR,4.63,6,3,4,2,1,4.47
L-457719-KSREU,4.79,3,3,4,1,1,4.53
L-455266-KSREU,5.17,3,3,4,2,1,5.0
L-455274-KSREU,4.46,3,3,4,2,1,4.28
L-412697-KSALP,4.92,1,3,4,1,1,4.72
L-457169-KSREU,4.63,3,3,4,2,1,4.38
L-406146-KSSUR,5.29,6,3,4,1,1,4.94
L-457284-KSREU,4.86,3,3,4,1,1,4.5
L-457629-KSREU,5.83,3,3,4,1,1,5.38
L-457425-KSREU,4.63,3,3,4,1,1,4.13
L-455269-KSREU,5.04,3,3,4,2,2,4.44
L-407054-KSSUR,4.96,6,3,4,1,1,5.45
L-406317-KSSUR,4.29,6,3,4,1,1,4.66
L-405894-KSSUR,4.88,6,3,4,1,1,5.22
L-406570-KSSUR,4.08,6,3,4,2,1,4.5
L-405804-KSSUR,5.09,6,3,4,1,1,5.34
L-406827-KSSUR,4.21,6,3,4,2,2,4.64
L-304750-KSWIL,4.5,7,3,4,1,1,5.5
L-407419-KSSUR,4.63,6,3,4,2,1,4.78
L-407050-KSSUR,4.17,6,3,4,2,3,4.31
L-406566-KSSUR,5.21,6,3,4,1,1,5.25
L-304535-KSWIL,4.79,7,3,4,2,1,4.78
L-407848-KSSUR,4.4,6,3,4,1,1,5.0
L-407056-KSSUR,5.0,6,3,4,1,1,5.0
L-407876-KSSUR,4.7,6,3,4,2,1,5.0
L-407878-KSSUR,5.0,6,3,4,2,1,5.0
L-405800-KSSUR,5.33,6,3,4,1,1,5.32
L-406564-KSSUR,4.92,6,3,4,1,1,4.91
L-408734-KSSUR,4.5,6,3,4,1,1,5.0
L-408736-KSSUR,4.2,6,3,4,1,1,5.0
L-408738-KSSUR,4.3,6,3,4,1,1,5.0
L-408740-KSSUR,4.3,6,3,4,1,1,5.0
L-408134-KSSUR,4.58,6,3,4,1,1,4.5
L-406309-KSSUR,4.75,6,3,4,2,1,4.74
L-408259-KSSUR,5.13,6,3,4,2,1,5.09
L-406318-KSSUR,5.25,6,3,4,1,1,5.12
L-406563-KSSUR,4.92,6,3,4,2,1,4.88
L-407354-KSSUR,4.63,6,3,4,1,1,4.47
L-407417-KSSUR,4.96,6,3,4,1,1,4.79
L-406554-KSSUR,4.29,6,3,4,2,1,4.23
L-406550-KSSUR,4.67,6,3,4,1,1,4.5
L-410745-KSALP,5.29,1,3,4,2,1,5.31
L-405907-KSSUR,5.04,6,3,4,1,1,4.87
L-406310-KSSUR,4.38,6,3,4,2,1,4.22
L-405883-KSSUR,4.96,6,3,4,1,1,4.7
L-408109-KSSUR,4.54,6,3,4,1,1,4.19
L-406177-KSSUR,4.25,6,2,5,1,1,4.94
L-406659-KSSUR,4.96,6,2,5,2,1,5.38
L-407128-KSSUR,4.5,6,2,5,2,1,4.91
L-405983-KSSUR,4.29,6,2,5,1,1,4.59
L-406200-KSSUR,5.29,6,2,5,1,1,5.59
L-406579-KSSUR,4.67,6,2,5,2,1,5.03
L-412690-KSALP,4.54,1,2,5,1,1,4.9
L-405954-KSSUR,4.63,6,2,5,1,1,4.88
L-406962-KSSUR,4.92,6,2,5,2,1,5.27
L-406186-KSSUR,4.5,6,2,5,1,1,4.75
L-407204-KSSUR,4.67,6,2,5,2,1,5.0
L-406966-KSSUR,4.33,6,2,5,1,1,4.56
L-406001-KSSUR,4.46,6,2,5,1,1,4.69
L-407206-KSSUR,4.46,6,2,5,2,1,4.78
L-407044-KSSUR,5.13,6,2,5,1,1,5.34
L-406581-KSSUR,4.04,6,2,5,2,1,4.32
L-407535-KSSUR,4.67,6,2,5,2,1,4.94
L-406171-KSSUR,4.08,6,2,5,2,1,4.34
L-407536-KSSUR,4.63,6,2,5,2,1,4.88
L-407298-KSSUR,4.21,6,2,5,1,1,4.35
L-406198-KSSUR,4.33,6,2,5,1,1,4.47
L-406908-KSSUR,4.33,6,2,5,1,2,4.56
L-405827-KSSUR,4.17,6,2,5,2,1,4.38
L-457135-KSREU,4.67,3,2,5,2,2,4.97
L-406598-KSSUR,4.38,6,2,5,1,1,4.47
L-406818-KSSUR,4.71,6,2,5,1,1,4.78
L-406871-KSSUR,4.83,6,2,5,2,1,5.0
L-406964-KSSUR,4.71,6,2,5,2,1,4.86
L-406666-KSSUR,5.21,6,2,5,1,1,5.25
L-406973-KSSUR,5.42,6,2,5,1,1,5.45
L-407685-KSSUR,4.46,6,2,5,2,1,4.59
L-408299-KSSUR,4.71,6,2,5,2,1,4.84
L-406662-KSSUR,4.5,6,2,5,1,1,4.5
L-407827-KSSUR,4.8,6,2,5,1,1,5.0
L-407829-KSSUR,5.5,6,2,5,1,1,5.0
L-407857-KSSUR,4.5,6,2,5,2,1,5.0
L-407934-KSSUR,4.8,6,2,5,1,1,5.0
L-407935-KSSUR,4.7,6,2,5,2,1,5.0
L-408003-KSSUR,4.3,6,2,5,2,3,5.0
L-408004-KSSUR,4.6,6,2,5,1,1,5.0
L-408005-KSSUR,4.1,6,2,5,1,1,5.0
L-406969-KSSUR,5.42,6,2,5,1,1,5.41
L-408690-KSSUR,4.6,6,2,5,1,1,5.0
L-406184-KSSUR,4.92,6,2,5,1,1,4.88
L-408867-KSSUR,4.4,6,2,5,2,1,5.0
L-405946-KSSUR,4.71,6,2,5,1,1,4.66
L-406158-KSSUR,4.58,6,2,5,1,1,4.53
L-406879-KSSUR,4.75,6,2,5,2,1,4.79
L-552357-KSBER,4.46,2,2,5,2,1,4.47
L-406190-KSSUR,4.5,6,2,5,1,1,4.41
L-406178-KSSUR,4.75,6,2,5,1,1,4.66
L-406188-KSSUR,5.0,6,2,5,1,1,4.88
L-405917-KSSUR,4.25,6,2,5,2,1,4.22
L-406165-KSSUR,4.54,6,2,5,2,1,4.5
L-406192-KSSUR,4.42,6,2,5,2,2,4.47
L-405948-KSSUR,4.38,6,2,5,2,1,4.31
L-406173-KSSUR,4.42,6,2,5,2,1,4.34
L-406968-KSSUR,5.0,6,2,5,1,1,4.82
L-408117-KSSUR,5.13,6,2,5,1,1,4.94
L-406664-KSSUR,4.96,6,2,5,1,1,4.76
L-407460-KSSUR,4.79,6,2,5,1,1,4.59
L-405817-KSSUR,4.17,6,2,5,2,1,4.06
L-406175-KSSUR,4.96,6,2,5,1,1,4.72
L-406294-KSSUR,5.13,6,2,5,1,1,4.84
L-406286-KSSUR,4.63,6,2,5,2,1,4.41
L-405899-KSSUR,5.29,6,2,5,2,1,5.06
L-405545-KSSUR,4.83,6,2,5,1,1,4.5
L-405982-KSSUR,4.92,6,2,5,2,1,4.59
L-408119-KSSUR,5.0,6,2,5,1,1,4.56
L-407538-KSSUR,4.63,6,2,5,2,1,4.19
L-406972-KSSUR,5.25,6,2,5,1,1,4.45
L-302907-KSWIL,4.67,7,3,4,1,1,4.88
L-304060-KSWIL,4.8,7,3,4,1,1,4.5
L-406981-KSSUR,4.63,6,3,4,1,1,4.68
L-407753-KSSUR,4.54,6,3,4,1,1,4.59
L-302617-KSWIL,4.69,7,3,4,1,1,4.59
L-406976-KSSUR,4.38,6,3,4,1,1,4.34
L-406673-KSSUR,4.63,6,3,4,1,1,4.56
L-303423-KSWIL,5.0,7,3,4,2,1,4.88
L-406979-KSSUR,4.63,6,3,4,1,1,4.5
L-552343-KSBER,4.42,2,3,4,1,1,4.71
L-552347-KSBER,4.71,2,3,4,2,1,5.06
L-551862-KSBER,4.29,2,3,4,2,1,4.59
L-552349-KSBER,4.83,2,3,4,1,1,5.0
L-552067-KSBER,4.25,2,3,4,2,1,4.44
L-552577-KSBER,4.29,2,3,4,2,1,4.47
L-552513-KSBER,4.17,2,3,4,2,1,4.34
L-552064-KSBER,4.29,2,3,4,2,1,4.47
L-551844-KSBER,4.71,2,3,4,2,1,4.81
L-552206-KSBER,4.54,2,3,4,1,1,4.53
L-552345-KSBER,4.63,2,3,4,2,1,4.69
L-115624-KSSEE,4.54,5,3,4,1,1,4.5
L-552045-KSBER,4.31,2,3,4,2,1,4.34
L-552716-KSBER,5.04,2,3,4,1,1,4.94
L-551843-KSBER,4.88,2,3,4,1,1,4.72
L-552043-KSBER,5.13,2,3,4,1,1,4.97
L-552736-KSBER,4.64,2,3,4,2,1,4.56
L-552341-KSBER,5.04,2,3,4,2,1,4.94
L-552519-KSBER,4.58,2,3,4,2,1,4.44
L-552517-KSBER,4.95,2,3,4,2,1,4.78
L-552524-KSBER,4.59,2,3,4,2,1,4.41
L-551848-KSBER,4.79,2,3,4,1,1,4.44
L-552526-KSBER,4.5,2,3,4,2,1,4.19
L-552698-KSBER,4.63,2,3,4,2,1,4.31
L-552718-KSBER,5.08,2,3,4,1,1,4.59
L-407799-KSSUR,4.42,6,3,2,1,1,4.81
L-407483-KSSUR,4.18,6,3,2,2,1,4.57
L-406732-KSSUR,4.46,6,3,2,1,1,4.73
L-408103-KSSUR,4.58,6,3,2,2,1,4.94
L-407797-KSSUR,4.63,6,3,2,1,1,4.82
L-410973-KSALP,4.04,1,3,2,2,1,4.41
L-406942-KSSUR,4.88,6,3,2,2,1,5.14
L-407486-KSSUR,4.54,6,3,2,2,1,4.78
L-406007-KSSUR,4.46,6,3,2,2,1,4.69
L-406953-KSSUR,4.46,6,3,2,2,1,4.68
L-405909-KSSUR,5.29,6,3,2,1,1,5.4
L-407793-KSSUR,4.58,6,3,2,1,1,4.69
L-405972-KSSUR,4.63,6,3,2,1,1,4.66
L-406951-KSSUR,4.33,6,3,2,2,3,4.45
L-407801-KSSUR,4.54,6,3,2,1,1,4.56
L-303880-KSWIL,4.95,7,3,2,1,1,4.84
L-407477-KSSUR,4.5,6,3,2,2,1,5.0
L-407795-KSSUR,4.67,6,3,2,1,1,4.68
L-405900-KSSUR,4.71,6,3,2,2,1,4.81
L-407783-KSSUR,4.3,6,3,2,2,1,5.0
L-407823-KSSUR,5.0,6,3,2,1,1,5.0
L-408116-KSSUR,5.33,6,3,2,1,1,5.32
L-405915-KSSUR,4.42,6,3,2,2,3,4.5
L-405830-KSSUR,4.67,6,3,2,2,1,4.75
L-405869-KSSUR,4.5,6,3,2,1,1,4.47
L-405488-KSSUR,4.63,6,3,2,1,1,4.59
L-406957-KSSUR,4.54,6,3,2,1,1,4.5
L-406733-KSSUR,4.67,6,3,2,1,1,4.56
L-407365-KSSUR,5.21,6,3,2,1,1,5.1
L-407159-KSSUR,4.29,6,3,2,1,1,4.09
L-407385-KSSUR,4.71,6,3,2,1,1,4.5
L-406372-KSSUR,4.75,6,3,2,2,1,4.63
L-406949-KSSUR,4.42,6,3,2,1,1,4.18
L-406375-KSSUR,4.67,6,3,2,2,1,4.5
L-407038-KSSUR,5.04,6,3,2,1,1,4.75
L-407376-KSSUR,5.21,6,3,2,1,1,4.91
L-407487-KSSUR,4.63,6,3,2,1,1,4.31
L-407341-KSSUR,4.96,6,3,2,1,1,4.63
L-406613-KSSUR,4.54,6,3,2,2,1,4.27
L-303357-KSWIL,4.75,7,3,2,2,1,4.34
L-407374-KSSUR,4.58,6,3,2,1,1,4.19
L-407803-KSSUR,5.21,6,3,2,1,1,4.78
L-406943-KSSUR,4.75,6,3,2,2,1,4.32
L-552266-KSBER,4.5,2,3,5,1,1,4.91
L-552591-KSBER,4.71,2,3,5,1,1,5.06
L-551827-KSBER,4.13,2,3,5,1,1,4.47
L-552703-KSBER,4.5,2,3,5,2,1,4.72
L-551829-KSBER,4.54,2,3,5,1,1,4.66
L-551836-KSBER,4.54,2,3,5,1,1,4.66
L-552088-KSBER,4.59,2,3,5,1,1,4.66
L-551841-KSBER,4.42,2,3,5,1,1,4.44
L-552589-KSBER,4.14,2,3,5,2,1,4.25
L-552383-KSBER,4.33,2,3,5,2,1,4.44
L-552586-KSBER,4.17,2,3,5,2,1,4.25
L-552092-KSBER,5.13,2,3,5,1,1,5.09
L-551837-KSBER,5.04,2,3,5,1,1,5.0
L-552261-KSBER,4.79,2,3,5,1,1,4.72
L-551891-KSBER,4.29,2,3,5,2,2,4.41
L-551834-KSBER,4.41,2,3,5,2,1,4.41
L-552705-KSBER,5.17,2,3,5,1,1,5.06
L-551649-KSBER,4.75,2,3,5,2,1,4.69
L-552706-KSBER,5.33,2,3,5,1,1,5.16
L-407383-KSSUR,4.67,6,3,5,2,1,4.56
L-552053-KSBER,4.54,2,3,5,1,1,4.33
L-552378-KSBER,4.5,2,3,5,1,1,4.27
L-552351-KSBER,4.54,2,3,5,2,1,4.41
L-552051-KSBER,4.58,2,3,5,1,1,4.26
L-552086-KSBER,4.83,2,3,5,1,1,4.5
L-552590-KSBER,5.33,2,3,5,1,1,5.0
L-552084-KSBER,4.92,2,3,5,1,1,4.47
L-551825-KSBER,4.96,2,3,5,1,1,4.5
L-551881-KSBER,4.79,2,3,5,1,1,4.24
L-407427-KSSUR,4.54,6,3,3,1,1,4.5
L-303700-KSWIL,5.54,7,3,3,1,1,5.76
L-409636-KSALP,4.35,1,2,3,2,1,5.13
L-409640-KSALP,4.23,1,2,3,2,1,4.78
L-411540-KSALP,4.69,1,2,3,1,1,5.06
L-408905-KSALP,4.5,1,2,3,2,1,4.91
L-410358-KSALP,4.77,1,2,3,2,1,5.06
L-410349-KSALP,5.04,1,2,3,2,1,5.25
L-411546-KSALP,5.08,1,2,3,2,1,5.28
L-408902-KSALP,4.38,1,2,3,1,1,4.47
L-408914-KSALP,4.71,1,2,3,2,1,4.88
L-408900-KSALP,4.79,1,2,3,1,1,4.84
L-408916-KSALP,4.69,1,2,3,1,1,4.75
L-411544-KSALP,4.5,1,2,3,2,1,4.66
L-410348-KSALP,4.57,1,2,3,1,1,4.59
L-410354-KSALP,4.42,1,2,3,2,1,4.53
L-411541-KSALP,4.96,1,2,3,1,1,4.97
L-410346-KSALP,5.08,1,2,3,1,1,5.06
L-408917-KSALP,5.0,1,2,3,1,1,4.97
L-409638-KSALP,5.0,1,2,3,2,1,5.06
L-410350-KSALP,4.12,1,2,3,2,1,4.16
L-410356-KSALP,4.65,1,2,3,1,1,4.59
L-410352-KSALP,4.69,1,2,3,2,1,4.72
L-409635-KSALP,4.68,1,2,3,1,1,4.59
L-411280-KSALP,5.15,1,2,3,1,2,5.13
L-411542-KSALP,4.92,1,2,3,1,1,4.79
L-410826-KSALP,4.31,1,2,3,2,1,4.25
L-412686-KSALP,5.0,1,2,3,1,1,4.81
L-408913-KSALP,4.61,1,2,3,2,1,4.5
L-409780-KSALP,5.33,1,2,3,2,1,4.91
L-410828-KSALP,4.65,1,2,3,2,1,4.22
L-551856-KSBER,4.58,2,2,3,2,1,5.53
L-457573-KSREU,4.79,3,2,3,2,1,5.38
L-551643-KSBER,4.42,2,2,3,1,1,4.84
L-552548-KSBER,4.45,2,2,3,2,1,4.91
L-551868-KSBER,4.54,2,2,3,2,1,4.97
L-552555-KSBER,4.38,2,2,3,1,1,4.69
L-457016-KSREU,4.96,3,2,3,1,1,5.25
L-457274-KSREU,5.23,3,2,3,1,1,5.5
L-552506-KSBER,4.82,2,2,3,2,1,5.19
L-551864-KSBER,4.17,2,2,3,2,1,4.53
L-552676-KSBER,4.58,2,2,3,1,1,4.84
L-552104-KSBER,5.41,2,2,3,1,1,5.66
L-410328-KSALP,5.15,1,2,3,1,1,5.5
L-552293-KSBER,4.13,2,2,3,2,1,4.47
L-552684-KSBER,4.29,2,2,3,2,1,4.59
L-551850-KSBER,5.0,2,2,3,2,1,5.28
L-552109-KSBER,5.42,2,2,3,1,1,5.59
L-457513-KSREU,4.29,3,2,3,2,1,4.56
L-457460-KSREU,5.17,3,2,3,2,1,5.44
L-456682-KSREU,4.71,3,2,3,2,1,4.97
L-552111-KSBER,4.67,2,2,3,2,1,4.91
L-552289-KSBER,4.27,2,2,3,2,1,4.5
L-552362-KSBER,4.5,2,2,3,1,1,4.63
L-552554-KSBER,4.48,2,2,3,1,1,4.59
L-455294-KSREU,4.67,3,2,3,2,1,4.88
L-552552-KSBER,4.21,2,2,3,2,1,4.41
L-552116-KSBER,4.25,2,2,3,1,1,4.31
L-552536-KSBER,4.79,2,2,3,1,1,4.84
L-410624-KSALP,4.5,1,2,3,2,1,4.73
L-552366-KSBER,4.38,2,2,3,1,1,4.41
L-551872-KSBER,4.41,2,2,3,2,1,4.53
L-408579-KSALP,4.23,1,2,3,1,1,4.34
L-457655-KSREU,4.33,3,2,3,2,1,4.44
L-552122-KSBER,4.33,2,2,3,2,1,4.44
L-457073-KSREU,5.33,3,2,3,2,1,5.44
L-552118-KSBER,4.77,2,2,3,2,1,4.88
L-412062-KSALP,4.33,1,2,3,2,1,4.53
L-457243-KSREU,4.5,3,2,3,1,1,4.5
L-457483-KSREU,4.46,3,2,3,1,1,4.44
L-552114-KSBER,4.83,2,2,3,1,1,4.81
L-552368-KSBER,4.38,2,2,3,1,1,4.35
L-552296-KSBER,4.79,2,2,3,1,1,4.76
L-552106-KSBER,4.71,2,2,3,2,1,4.78
L-457036-KSREU,5.13,3,2,3,1,1,5.09
L-551870-KSBER,5.04,2,2,3,2,1,5.09
L-457141-KSREU,5.46,3,2,3,2,1,5.5
L-457113-KSREU,4.88,3,2,3,1,1,4.81
L-551930-KSBER,4.82,2,2,3,1,1,4.75
L-552541-KSBER,4.54,2,2,3,2,1,4.56
L-457959-KSREU,5.18,3,2,3,1,1,5.09
L-552543-KSBER,4.43,2,2,3,2,1,4.44
L-552539-KSBER,4.33,2,2,3,2,1,4.33
L-552287-KSBER,5.67,2,2,3,1,1,5.56
L-552283-KSBER,4.36,2,2,3,2,1,4.34
L-502066-KSSCH,4.58,4,2,3,2,1,4.56
L-455925-KSREU,4.88,3,2,3,2,1,4.84
L-552285-KSBER,5.38,2,2,3,1,1,5.24
L-552152-KSBER,4.29,2,2,3,2,1,4.25
L-552124-KSBER,4.67,2,2,3,2,1,4.63
L-455323-KSREU,4.88,3,2,3,1,1,4.72
L-552385-KSBER,4.38,2,2,3,2,1,4.31
L-552294-KSBER,5.05,2,2,3,1,1,4.88
L-457447-KSREU,5.08,3,2,3,1,1,4.91
L-458674-KSREU,4.86,3,2,3,1,2,4.78
L-457133-KSREU,5.17,3,2,3,2,1,5.06
L-552155-KSBER,5.25,2,2,3,1,1,5.03
L-457279-KSREU,4.59,3,2,3,2,1,4.47
L-552361-KSBER,4.54,2,2,3,1,1,4.31
L-457095-KSREU,4.58,3,2,3,1,1,4.34
L-457282-KSREU,5.45,3,2,3,1,1,5.19
L-457671-KSREU,4.58,3,2,3,2,1,4.41
L-552270-KSBER,5.5,2,2,3,1,1,5.22
L-552534-KSBER,4.17,2,2,3,2,1,3.97
L-457006-KSREU,4.92,3,2,3,2,1,4.72
L-552688-KSBER,4.83,2,2,3,1,1,4.53
L-114994-KSSEE,4.85,5,2,3,2,1,4.63
L-457607-KSREU,4.54,3,2,3,2,1,4.31
L-457956-KSREU,4.27,3,2,3,2,1,4.03
L-457663-KSREU,5.04,3,2,3,1,1,4.69
L-552690-KSBER,5.04,2,2,3,1,1,4.65
L-552153-KSBER,4.63,2,2,3,1,1,4.19
L-551852-KSBER,4.92,2,2,3,2,1,4.53
L-457654-KSREU,4.75,3,2,3,2,1,4.19
L-552276-KSBER,4.83,2,2,3,2,1,4.22
L-457103-KSREU,5.0,3,2,3,2,2,4.47
L-302911-KSWIL,5.08,7,3,5,1,1,5.5
L-304173-KSWIL,4.79,7,3,5,1,1,5.03
L-304176-KSWIL,4.96,7,3,5,1,1,5.16
L-303191-KSWIL,4.5,7,3,5,2,1,4.78
L-303164-KSWIL,5.15,7,3,5,1,1,5.31
L-303444-KSWIL,4.65,7,3,5,1,1,4.78
L-303193-KSWIL,4.54,7,3,5,2,1,4.77
L-303176-KSWIL,4.63,7,3,5,1,1,4.66
L-302918-KSWIL,4.69,7,3,5,2,1,4.78
L-410630-KSALP,4.42,1,3,5,1,1,4.63
L-303770-KSWIL,4.58,7,3,5,1,1,4.56
L-303186-KSWIL,4.83,7,3,5,1,1,4.81
L-302602-KSWIL,4.46,7,3,5,1,1,4.44
L-303447-KSWIL,4.96,7,3,5,1,1,4.94
L-303435-KSWIL,5.5,7,3,5,1,1,5.41
L-302915-KSWIL,4.88,7,3,5,1,1,4.75
L-304171-KSWIL,5.0,7,3,5,1,2,4.97
L-303766-KSWIL,5.38,7,3,5,1,1,5.25
L-302914-KSWIL,5.23,7,3,5,1,1,5.09
L-304175-KSWIL,5.21,7,3,5,1,1,5.06
L-303706-KSWIL,4.77,7,3,5,2,1,4.72
L-304072-KSWIL,4.8,7,3,5,2,1,5.5
L-302588-KSWIL,4.85,7,3,5,2,1,4.78
L-303174-KSWIL,4.79,7,3,5,1,1,4.63
L-456716-KSREU,4.38,3,3,5,2,1,4.44
L-303190-KSWIL,5.35,7,3,5,1,1,5.18
L-302591-KSWIL,4.54,7,3,5,2,1,4.47
L-303427-KSWIL,4.85,7,3,5,1,1,4.66
L-303755-KSWIL,5.0,7,3,5,2,1,4.91
L-303764-KSWIL,4.96,7,3,5,1,1,4.75
L-303443-KSWIL,5.08,7,3,5,2,1,4.97
L-303163-KSWIL,4.75,7,3,5,1,1,4.53
L-302913-KSWIL,5.04,7,3,5,1,1,4.81
L-405935-KSSUR,4.46,6,3,5,1,1,4.34
L-303167-KSWIL,4.38,7,3,5,2,1,4.22
L-302920-KSWIL,4.54,7,3,5,2,1,4.38
L-457206-KSREU,5.17,3,3,5,1,1,5.03
L-303759-KSWIL,4.92,7,3,5,1,1,4.66
L-303439-KSWIL,4.77,7,3,5,1,1,4.5
L-302589-KSWIL,4.46,7,3,5,2,1,4.28
L-408446-KSSUR,4.7,6,3,5,1,1,5.0
L-303188-KSWIL,5.54,7,3,5,2,1,5.34
L-303425-KSWIL,5.33,7,3,5,1,1,5.03
L-303182-KSWIL,5.54,7,3,5,1,1,5.23
L-303161-KSWIL,4.65,7,3,5,2,1,4.44
L-303180-KSWIL,4.85,7,3,5,2,1,4.63
L-303433-KSWIL,4.88,7,3,5,2,1,4.63
L-412701-KSALP,5.04,1,3,5,1,1,4.91
L-303757-KSWIL,4.83,7,3,5,2,1,4.56
L-303797-KSWIL,4.69,7,3,5,1,1,4.31
L-303431-KSWIL,5.17,7,3,5,2,1,4.88
L-303772-KSWIL,4.77,7,3,5,2,1,4.47
L-303708-KSWIL,4.92,7,3,5,1,1,4.5
L-302595-KSWIL,5.23,7,3,5,1,1,4.78
L-302597-KSWIL,5.04,7,3,5,2,1,4.69
L-302909-KSWIL,4.58,7,3,5,2,1,4.2
L-303753-KSWIL,5.12,7,3,5,2,1,4.66
L-303704-KSWIL,5.12,7,3,5,2,1,4.41
L-303172-KSWIL,5.63,7,3,5,1,1,4.78
L-115048-KSSEE,4.77,5,3,3,1,1,5.23
L-115124-KSSEE,4.27,5,3,3,2,1,4.63
L-115602-KSSEE,4.27,5,3,3,2,1,4.63
L-114536-KSSEE,4.46,5,3,3,2,1,4.81
L-114960-KSSEE,4.88,5,3,3,1,1,5.06
L-114918-KSSEE,4.46,5,3,3,1,1,4.63
L-115197-KSSEE,4.77,5,3,3,2,1,5.0
L-115618-KSSEE,4.23,5,3,3,1,1,4.31
L-115684-KSSEE,4.27,5,3,3,1,1,4.34
L-115263-KSSEE,4.96,5,3,3,1,1,4.94
L-115566-KSSEE,5.42,5,3,3,1,1,5.34
L-115267-KSSEE,4.65,5,3,3,1,1,4.53
L-114483-KSSEE,4.71,5,3,3,1,1,4.47
L-114513-KSSEE,4.54,5,3,3,2,1,4.28
L-114524-KSSEE,5.04,5,3,3,2,1,4.63
L-114933-KSSEE,5.38,5,3,3,1,1,4.75
L-405919-KSSUR,4.04,6,1,5,1,1,4.47
L-406263-KSSUR,4.29,6,1,5,1,1,4.72
L-406230-KSSUR,4.25,6,1,5,1,1,4.63
L-407200-KSSUR,4.46,6,1,5,1,1,4.73
L-406576-KSSUR,4.08,6,1,5,2,1,4.45
L-407441-KSSUR,4.21,6,1,5,1,1,4.47
L-407465-KSSUR,4.71,6,1,5,1,1,4.97
L-406683-KSSUR,4.33,6,1,5,2,1,4.69
L-405835-KSSUR,4.25,6,1,5,2,1,4.59
L-406227-KSSUR,4.25,6,1,5,2,1,4.59
L-405929-KSSUR,4.79,6,1,5,1,1,5.03
L-406259-KSSUR,5.17,6,1,5,2,1,5.5
L-406233-KSSUR,4.71,6,1,5,1,1,4.94
L-406258-KSSUR,4.58,6,1,5,2,1,4.88
L-407129-KSSUR,4.38,6,1,5,1,1,4.56
L-407462-KSSUR,4.92,6,1,5,1,1,5.09
L-406657-KSSUR,5.08,6,1,5,2,1,5.34
L-407458-KSSUR,4.46,6,1,5,2,1,4.71
L-405881-KSSUR,4.46,6,1,5,2,1,4.69
L-408291-KSSUR,4.54,6,1,5,1,1,4.66
L-407201-KSSUR,4.79,6,1,5,1,1,4.9
L-407145-KSSUR,5.13,6,1,5,1,1,5.22
L-407440-KSSUR,5.08,6,1,5,1,1,5.16
L-407853-KSSUR,4.75,6,1,5,2,1,4.91
L-406745-KSSUR,4.25,6,1,5,2,1,4.38
L-405856-KSSUR,4.38,6,1,5,2,1,4.5
L-407443-KSSUR,4.5,6,1,5,2,1,5.0
L-407451-KSSUR,4.2,6,1,5,2,1,5.0
L-407457-KSSUR,4.3,6,1,5,2,1,5.0
L-406261-KSSUR,5.46,6,1,5,1,1,5.47
L-407600-KSSUR,4.6,6,1,5,1,1,5.0
L-407842-KSSUR,4.8,6,1,5,1,1,5.0
L-407844-KSSUR,5.1,6,1,5,2,1,5.0
L-407943-KSSUR,4.4,6,1,5,2,1,5.0
L-407946-KSSUR,4.7,6,1,5,2,1,5.0
L-407949-KSSUR,4.9,6,1,5,1,1,5.0
L-552450-KSBER,4.27,2,1,5,2,2,4.47
L-406229-KSSUR,4.54,6,1,5,1,1,4.53
L-408494-KSSUR,5.4,6,1,5,1,1,5.0
L-407142-KSSUR,4.33,6,1,5,2,1,4.41
L-406743-KSSUR,4.83,6,1,5,2,1,4.91
L-408683-KSSUR,5.2,6,1,5,1,1,5.0
L-408689-KSSUR,4.6,6,1,5,1,1,5.0
L-407138-KSSUR,4.58,6,1,5,1,1,4.55
L-407447-KSSUR,4.75,6,1,5,1,1,4.69
L-407449-KSSUR,4.38,6,1,5,1,1,4.28
L-405950-KSSUR,4.96,6,1,5,2,1,4.94
L-407140-KSSUR,4.38,6,1,5,1,1,4.25
L-406677-KSSUR,5.04,6,1,5,1,1,4.91
L-406002-KSSUR,4.58,6,1,5,2,1,4.5
L-407147-KSSUR,4.79,6,1,5,1,1,4.59
L-406675-KSSUR,4.63,6,1,5,1,1,4.41
L-406573-KSSUR,4.5,6,1,5,2,1,4.31
L-406231-KSSUR,5.13,6,1,5,1,1,4.78
L-406679-KSSUR,4.75,6,1,5,2,1,4.5
L-407972-KSSUR,4.79,6,1,5,2,1,4.53
L-406574-KSSUR,5.0,6,1,5,2,1,4.72
L-407137-KSSUR,5.04,6,1,5,1,1,4.5
L-411439-KSALP,4.88,1,1,5,2,1,4.5
L-408132-KSSUR,4.5,6,3,3,1,1,4.78
L-406132-KSSUR,5.13,6,3,3,1,1,5.31
L-407066-KSSUR,4.71,6,3,3,1,1,4.86
L-406514-KSSUR,5.17,6,3,3,1,1,5.31
L-551819-KSBER,4.63,2,3,3,1,1,4.77
L-407952-KSSUR,5.1,6,3,3,2,1,5.0
L-405859-KSSUR,4.75,6,3,3,2,1,4.82
L-407086-KSSUR,4.58,6,3,3,1,1,4.55
